"SiteJ AWS climate data to be used as DEBAM input: WITH TIMESTAMP FOR EASIER VISUALIZATION"
TIMESTAMP,Year,JD,Time,Tair,RH,Wind,SWin,SWout,LWin,LWout,Net,Prec
2019-05-14 16:00:00,2019,134,16,-4.160000,83.230000,12.240000,593.510000,483.430000,263.160000,295.710000,77.530000,0.091146
2019-05-14 17:00:00,2019,134,17,-4.000000,80.490000,9.650000,464.990000,384.850000,269.760000,294.980000,54.920000,0.091146
2019-05-14 18:00:00,2019,134,18,-3.780000,81.050000,8.900000,465.060000,381.800000,270.060000,296.070000,57.250000,0.091146
2019-05-14 19:00:00,2019,134,19,-3.770000,81.000000,8.920000,410.370000,338.220000,266.460000,295.590000,43.020000,0.091146
2019-05-14 20:00:00,2019,134,20,-4.340000,82.340000,7.810000,209.810000,175.350000,272.280000,292.530000,14.210000,0.091146
2019-05-14 21:00:00,2019,134,21,-5.140000,81.520000,8.380000,116.150000,95.290000,261.990000,287.650000,-4.800000,0.091146
2019-05-14 22:00:00,2019,134,22,-5.240000,80.900000,9.740000,115.600000,90.270000,269.730000,287.780000,7.280000,0.091146
2019-05-14 23:00:00,2019,134,23,-5.490000,81.880000,9.380000,32.430000,22.970000,275.350000,286.740000,-1.930000,0.091146
2019-05-15 00:00:00,2019,135,0,-5.990000,88.810000,7.900000,1.360000,1.220000,276.360000,285.660000,-9.160000,0.188368
2019-05-15 01:00:00,2019,135,1,-6.150000,92.580000,8.010000,0.140000,0.120000,279.960000,285.830000,-5.850000,0.188368
2019-05-15 02:00:00,2019,135,2,-6.090000,89.910000,7.540000,0.080000,0.070000,278.960000,285.580000,-6.610000,0.188368
2019-05-15 03:00:00,2019,135,3,-6.350000,91.990000,7.990000,0.790000,0.710000,281.100000,285.360000,-4.180000,0.188368
2019-05-15 04:00:00,2019,135,4,-6.480000,94.030000,9.080000,5.380000,4.850000,277.810000,284.940000,-6.600000,0.188368
2019-05-15 05:00:00,2019,135,5,-6.580000,91.470000,8.550000,24.160000,21.150000,263.300000,282.980000,-16.670000,0.188368
2019-05-15 06:00:00,2019,135,6,-6.310000,86.530000,8.720000,58.070000,50.060000,270.390000,283.550000,-5.150000,0.188368
2019-05-15 07:00:00,2019,135,7,-6.150000,84.320000,6.210000,135.580000,117.240000,269.150000,283.340000,4.150000,0.188368
2019-05-15 08:00:00,2019,135,8,-5.490000,82.900000,6.140000,258.070000,216.580000,266.640000,286.110000,22.020000,0.188368
2019-05-15 09:00:00,2019,135,9,-4.710000,81.270000,6.280000,447.620000,344.460000,225.510000,287.440000,41.230000,0.188368
2019-05-15 10:00:00,2019,135,10,-4.730000,82.110000,4.740000,429.210000,353.480000,249.350000,288.150000,36.930000,0.188368
2019-05-15 11:00:00,2019,135,11,-3.520000,78.960000,8.460000,649.360000,524.010000,255.850000,295.760000,85.440000,0.188368
2019-05-15 12:00:00,2019,135,12,-4.160000,81.950000,8.750000,693.700000,556.500000,248.490000,295.960000,89.730000,0.188368
2019-05-15 13:00:00,2019,135,13,-4.670000,85.340000,10.490000,792.320000,615.420000,212.600000,294.610000,94.890000,0.188368
2019-05-15 14:00:00,2019,135,14,-4.730000,85.290000,10.600000,753.100000,597.080000,223.610000,294.310000,85.320000,0.188368
2019-05-15 15:00:00,2019,135,15,-4.290000,84.430000,10.910000,830.900000,664.980000,223.790000,296.730000,92.980000,0.188368
2019-05-15 16:00:00,2019,135,16,-4.660000,85.770000,11.390000,704.390000,569.310000,206.380000,294.450000,47.010000,0.188368
2019-05-15 17:00:00,2019,135,17,-4.790000,85.470000,10.800000,596.860000,489.530000,213.470000,293.250000,27.550000,0.188368
2019-05-15 18:00:00,2019,135,18,-4.960000,84.440000,9.820000,500.720000,419.010000,204.850000,290.510000,-3.950000,0.188368
2019-05-15 19:00:00,2019,135,19,-5.340000,84.300000,9.400000,336.270000,287.000000,206.050000,286.390000,-31.070000,0.188368
2019-05-15 20:00:00,2019,135,20,-5.860000,81.600000,9.070000,239.990000,205.940000,205.580000,281.860000,-42.230000,0.188368
2019-05-15 21:00:00,2019,135,21,-6.820000,80.410000,7.880000,152.140000,128.850000,201.360000,276.090000,-51.440000,0.188368
2019-05-15 22:00:00,2019,135,22,-8.230000,81.540000,7.070000,68.610000,54.020000,198.770000,269.310000,-55.950000,0.188368
2019-05-15 23:00:00,2019,135,23,-9.870000,82.270000,6.280000,15.570000,11.540000,195.890000,262.200000,-62.280000,0.188368
2019-05-16 00:00:00,2019,136,0,-10.500000,82.370000,6.120000,1.990000,1.790000,204.560000,259.510000,-54.750000,0.000000
2019-05-16 01:00:00,2019,136,1,-11.220000,82.940000,5.740000,0.140000,0.130000,232.390000,261.800000,-29.400000,0.000000
2019-05-16 02:00:00,2019,136,2,-11.870000,82.880000,7.300000,0.420000,0.370000,194.420000,255.820000,-61.350000,0.000000
2019-05-16 03:00:00,2019,136,3,-12.430000,83.150000,7.210000,1.810000,1.630000,192.900000,253.120000,-60.040000,0.000000
2019-05-16 04:00:00,2019,136,4,-12.460000,83.330000,7.380000,17.890000,10.900000,193.810000,252.450000,-51.650000,0.000000
2019-05-16 05:00:00,2019,136,5,-12.590000,83.010000,6.800000,39.680000,29.310000,193.560000,252.320000,-48.390000,0.000000
